t_test,log2_fold_changes,p_values,fdr,significance
7.652122454363208,-0.5340004802309735,0.0015672110340902358,0.008099357235848481,**
4.906694938553245,-0.2697026011495738,0.00800540813051996,0.02305737599567246,*
-7.779154994405962,0.2217163773905293,0.0014724153911397392,0.007848597449410081,**
-4.097065246483031,0.40219368748980244,0.014888744774227983,0.035435850941896725,*
11.799018091432607,-0.1964104858513167,0.00029529208496856577,0.003408418659391423,**
7.700209129638958,-0.3089876514330916,0.001530464031749881,0.008006459402621874,**
3.6130407052487836,-0.17966583254887025,0.022495749188818037,0.04800246183712142,*
12.174171809699645,-0.24554215206007646,0.0002612803595731551,0.003174881344385443,**
22.488889752913593,-0.3018006358061047,2.3151333760422134e-05,0.0013294973223457846,**
-12.689938861160357,0.6268415083562258,0.000222097853470188,0.0029226928734676035,**
4.499177096824791,-0.6428108400753278,0.0108293730080295,0.028376556396069095,*
3.924704951503766,-0.33953023471957655,0.017179434765669525,0.03918476977182597,*
12.506259827410668,-0.3490407567648144,0.00023515446522949342,0.0030284626355396626,**
4.529968551956899,-0.13858311468163276,0.010577597569956436,0.027929431680931458,*
-5.078893484824056,0.1548555038075019,0.007086204744010254,0.021209983415160102,*
51.68088754213669,-0.25489378353340175,8.389733472986242e-07,0.000485707211054528,***
-7.14937674940501,1.0325146739571291,0.002025141776051797,0.009446536046273699,**
17.667484301213072,-0.3853216870686609,6.0288328455399194e-05,0.0017010746036141785,**
6.414388304767565,-0.24417074974443675,0.0030356007389347323,0.012075164893769039,*
8.690403360004208,-0.49539945105579886,0.0009651513893657116,0.006200120340312504,**
-13.665664808620884,0.26893756114543965,0.00016606631667015522,0.002570344561693201,**
34.48143725850504,-0.34571700224165003,4.2206427834544295e-06,0.000746992603935442,***
14.763108471311332,-0.7474707332224151,0.00012253811207356654,0.002301550768905764,**
4.334280761825669,-0.6597257507369203,0.012308173718319786,0.030998652006815803,*
8.668816124006193,-0.24423303966789733,0.0009743928508952654,0.006213726107119051,**
6.383465107419782,-0.3451541433111789,0.0030903996606299862,0.012214204905802847,*
4.8408098742567605,-0.11956725856692607,0.008395148967675323,0.023847769061002805,*
4.141007301836949,-0.11412200112466175,0.014364761155202558,0.03458644779718723,*
11.507561165915762,-0.4713187528800993,0.0003255851411005714,0.003540417716806941,**
8.353337053587701,-0.19302955325299553,0.0011228380661198814,0.006692092954346506,**
36.13201220099671,-0.3480031940095998,3.502419615269215e-06,0.0007374404886494423,***
7.107929852207896,-0.26984983874200585,0.0020698530296805267,0.009544922495662729,**
4.734339041573758,-0.16634742653902335,0.009074991240551547,0.025101651875337597,*
4.014188547901017,-0.7601732150899281,0.01594107370387872,0.037142571017534036,*
4.760311387362661,-0.43982127810691907,0.008903160732700042,0.024770094110121182,*
-7.657587802498005,0.32980258619758107,0.0015629799772493734,0.008086817469686848,**
-7.944796382518797,0.3008390112805186,0.001359214527482677,0.007480828322790772,**
8.981551267820768,-0.31832549337295735,0.0008505121777822055,0.005799248863805859,**
22.82563285940095,-0.48174541683999283,2.1823439136360133e-05,0.0013294973223457846,**
3.996152082486183,-0.10696045206374549,0.01618181460239157,0.037497593913549496,*
13.748896715354439,-0.19463416903564035,0.00016214987268197955,0.002545211112072409,**
5.958676166848797,-0.4413430951009909,0.003982082573311194,0.014378554015041171,*
-6.34018574431405,0.40999979575536916,0.003169154242337996,0.01242381047456446,*
5.244723311630252,-0.2404510129379176,0.006319878313630431,0.019524714116669825,*
7.74407819577013,-0.273032914661284,0.0014978650228793047,0.007928880649935877,**
11.910130460222735,-0.4434946967566984,0.0002846722804951567,0.0033368408780202396,**
-8.863757185240997,0.4000237784369496,0.0008947430406901482,0.005944832433573499,**
-5.942750704732383,0.6548025069534437,0.004021280490664918,0.014474583777539938,*
3.8772078423898653,-0.12013147912385591,0.01788361958988078,0.040368717639856576,*
-9.031090952187348,0.16783518287964494,0.0008327220500522831,0.005722679614653056,**
16.94743953534943,-0.4003709686704138,7.107567238144068e-05,0.0018127684566293819,**
26.11270734116363,-1.1366093617737718,1.277936998498008e-05,0.0011200192533560058,**
-5.382798561244245,0.11115111292276314,0.005757864577931046,0.01837293361481167,*
5.563455716856135,-0.4189415386622466,0.005111833666520861,0.016963508895530638,*
8.829786314627416,-0.17666084863305898,0.0009080256212529045,0.005993950749589443,**
4.261420004131259,-0.11392308443020227,0.013038850850404349,0.03233105514419044,*
7.0580724689867615,-0.27993516080467273,0.002125263053598517,0.009709581896949156,**
8.670815578394476,-0.7870965443315652,0.0009735322931182089,0.00621335681675742,**
-16.40483617057421,0.3476388948031266,8.083158709130318e-05,0.0019242014455341024,**
63.932515149719954,-0.4730405250617613,3.585552359916518e-07,0.0003906750261481164,***
-4.141470188326924,0.3189620742815329,0.01435936086505711,0.03458644779718723,*
4.389726680434523,-0.036209013135389156,0.01178512564698444,0.030115077296709352,*
9.648657367193515,-0.2558714579056103,0.0006453668221437116,0.005046230396992712,**
-7.598399610086754,0.4536200589878272,0.001609564110748491,0.008227490635004546,**
6.15207595148031,-0.20603651252880173,0.0035415394428442307,0.01332797524684553,*
4.004439389682258,-0.16158226810775478,0.016070661219273575,0.03734771908975495,*
11.839622708474106,-0.3512568691722242,0.00029135496670523335,0.0033885970032422,**
-4.716709982125303,0.21034867350484898,0.009193922087829843,0.025344509376202716,*
6.040122099427056,-0.34670306839668497,0.0037887941145252897,0.013923789866561192,*
-34.98159166362175,1.0584102481610085,3.985021682345693e-06,0.000746992603935442,***
-14.045857132936957,1.6328401681081846,0.0001490813625639754,0.0024635745597175475,**
-26.87591854821575,1.495716535134689,1.1394629961063155e-05,0.0010871189147226817,**
-5.104086427814106,0.13943404237525403,0.006962758682921729,0.020932843189522442,*
11.345313653528077,-1.3325922711153262,0.00034412787845094106,0.0036259617356711755,**
-6.5514061263394945,0.0948431714100515,0.002806707456500491,0.011490221063647816,*
4.996121828788735,-0.2539700641839753,0.007511019766219964,0.02210230683977788,*
-5.495039275895948,0.26088313067083746,0.005345505243505005,0.01747772691664876,*
-8.507213195928358,0.3626965793155694,0.0010471750325449876,0.006434608461146349,**
4.705497232427987,-0.30547027883608013,0.009270552355767873,0.025486714400863857,*
-6.086343736501031,0.10380354752227205,0.0036842205491536225,0.013665881308107933,*
7.184023371551705,-0.33732307931827066,0.0019886780086007506,0.00934934256638036,**
36.183762267291165,-0.8413817487358104,3.482476579786725e-06,0.0007374404886494423,***
-8.807672662623258,0.8670440164692472,0.0009168035068240082,0.006025836612128519,**
-5.593729856694204,0.27159325034519277,0.005012433409284884,0.016727120205776505,*
19.54150120826371,-0.5345788528771678,4.04366776319928e-05,0.0015617449410429236,**
4.463827064493349,-0.24814835127594215,0.01112743629819322,0.02882652780516241,*
14.47679399077607,-0.29811828023063924,0.00013236450628515618,0.0023757951086779043,**
-6.7229060113203065,0.4192752243282154,0.002549371765801836,0.010795051318991685,*
-17.98502860080192,0.9425027325935815,5.6183442880862836e-05,0.001691018035270812,**
9.79698379320393,-0.2654362097561407,0.000608419043082362,0.004907309809048833,**
7.467684628529607,-0.3300732542397613,0.0017186755855520468,0.008502562500084763,**
6.217624058368653,-0.4189697225944684,0.003405960317977729,0.013002059206984691,*
-4.470822834621085,0.3276053549591067,0.011067668544115051,0.02872043524452465,*
